Station Names,YEAR,Month,Max Temp,Min Temp,Rainfall,Relative Humidity,Wind Speed,Cloud Coverage,Bright Sunshine,Period
Sitakunda,2000,12,30.2,12.8,0,78,0.4,0.4,6.2,2000.12
Sitakunda,2001,12,30.4,13,0,81,0.2,1,6.1,2001.12
Sitakunda,2002,12,30.9,14.2,3,83,0.1,0.9,5.9,2002.12
Sitakunda,2003,12,30.9,14.3,9,81,0.2,1.7,6.3,2003.12
Sitakunda,2004,12,31.5,14.3,0,79,0.2,0.6,8.1,2004.12
Sitakunda,2005,12,32.2,14.8,5,82,0.2,2,7.6,2005.12
Sitakunda,2006,12,31,13.5,0,81,0.2,0.3,7.2,2006.12
Sitakunda,2007,12,30.8,13.7,0,82,0.2,1.3,6.9,2007.12
Sitakunda,2008,12,31.7,14.9,0,87,0.1,0.7,5.9,2008.12
Sitakunda,2009,12,30.8,12.7,0,80,1.2,0.3,7.4,2009.12
Sitakunda,2010,12,32.1,13.6,5,80,1.2,1.3,7.6,2010.12
Sitakunda,2011,12,31.9,13.6,0,82,1.7,1,6.4,2011.12
Sitakunda,2012,12,30.2,12,1,82,1,1.3,7,2012.12
Sitakunda,2013,12,31,13.3,0,81,0.9,0.7,7.4,2013.12
Srimangal,1948,1,27.7,9,8.015384615,75,0.464814815,2.4,6.710714286,1948.01
Srimangal,1949,1,27.9,9,6,75,0.464814815,0.9,6.710714286,1949.01
Srimangal,1950,1,28.3,8.4,0,91,0.464814815,1.7,6.710714286,1950.01
Srimangal,1951,1,26.7,7.5,1,92,0.464814815,0.9,6.710714286,1951.01
Srimangal,1952,1,28.8,8.9,0,89,0.464814815,1.5,6.710714286,1952.01
Srimangal,1953,1,27.3,7.8,9,90,0.464814815,1.9,6.710714286,1953.01
Srimangal,1954,1,27.9,6.7,1,91,0.464814815,1.1,6.710714286,1954.01
Srimangal,1955,1,27.3,7.6,3,88,0.464814815,0.9,6.710714286,1955.01
Srimangal,1956,1,27.8,8.3,11,88,0.464814815,0.8,6.710714286,1956.01
Srimangal,1957,1,27.3,9.8,32,90,0.464814815,1.9,6.710714286,1957.01
Srimangal,1958,1,29.5,9.6,6,87,0.464814815,1.5,6.710714286,1958.01
Srimangal,1959,1,29.7,9.5,69,85,0.464814815,1.8,6.710714286,1959.01
Srimangal,1960,1,28.1,7.1,0,79,0,1,6.710714286,1960.01
Srimangal,1961,1,30.1,9.6,1,82,0.2,1.5,6.710714286,1961.01
Srimangal,1962,1,29.4,6.5,15,82,0.2,0.6,6.710714286,1962.01
Srimangal,1963,1,37.8,6.2,0,78,0,0.4,6.710714286,1963.01
Srimangal,1964,1,28.9,8.5,9,81,0,0.5,6.710714286,1964.01
Srimangal,1965,1,29.4,8.2,0,84,0,0.2,6.710714286,1965.01
Srimangal,1966,1,27.2,10.3,31,87,0.2,2.6,6.710714286,1966.01
Srimangal,1967,1,29.9,9.9,46,86,0.1,1.2,6.710714286,1967.01
Srimangal,1968,1,28.3,8.3,0,84,0.1,1.1,6.710714286,1968.01
Srimangal,1969,1,28.3,7.5,71,86,0,1.4,6.710714286,1969.01
Srimangal,1970,1,26.6,7.5,36,91,0,0.6,6.710714286,1970.01
Srimangal,1971,1,26.6,8.6,4,82,0,1.5,6.710714286,1971.01
Srimangal,1972,1,27.7,8,0,88,0.1,0.4,6.710714286,1972.01
Srimangal,1973,1,27.7,8.3,0,86,0,0.5,6.710714286,1973.01
Srimangal,1974,1,26.6,8.7,0,82,0,0.5,6.710714286,1974.01
Srimangal,1975,1,28.8,8,0,82,0,0,6.710714286,1975.01
Srimangal,1976,1,27.7,8.7,0,82,0,0.3,6.710714286,1976.01
Srimangal,1977,1,31.1,8.5,0,86,0.2,0,6.710714286,1977.01
Srimangal,1978,1,26.6,6.6,0,82,0.2,0.4,6.710714286,1978.01
Srimangal,1979,1,29.4,10.6,2,86,0.2,0,6.710714286,1979.01
Srimangal,1980,1,26.6,9.5,0,82,0.2,0.1,6.710714286,1980.01
Srimangal,1981,1,26.4,9.1,3,82,0.2,1,6.710714286,1981.01
Srimangal,1982,1,31,9.9,0,82,0.2,0,6.710714286,1982.01
Srimangal,1983,1,29.5,12.9,1,82,0.2,0.7,6.710714286,1983.01
Srimangal,1984,1,27,9.1,11,72,0.2,0,6.710714286,1984.01
Srimangal,1985,1,26.5,9.5,5,82,0.2,0,6.710714286,1985.01
Srimangal,1986,1,28.1,10.5,3,72,0.4,2.1,7.3,1986.01
Srimangal,1987,1,29.4,10.4,9,71,0.5,1.3,8.2,1987.01
Srimangal,1988,1,28.4,10.3,0,69,0.6,1.5,8.6,1988.01
Srimangal,1989,1,27.4,8.8,0,80,0.4,0.6,8.2,1989.01
Srimangal,1990,1,29.4,11,0,81,0.1,0.8,6.6,1990.01
Srimangal,1991,1,29.4,9.7,0,78,0.2,1.4,7.4,1991.01
Srimangal,1992,1,28.2,10.8,0,82,0.1,0.8,6.4,1992.01
Srimangal,1993,1,29,9.6,2,80,0.2,1.2,6.1,1993.01
Srimangal,1994,1,28.4,10.5,11,72,0.1,0.9,7.5,1994.01
Srimangal,1995,1,27.6,8.6,4,69,0.2,1.6,7,1995.01
Srimangal,1996,1,27.6,9.3,0,81,0.4,0.9,8.1,1996.01
Srimangal,1997,1,27.5,8.7,2,80,0.5,1.7,6.7,1997.01
Srimangal,1998,1,27,10.3,12,84,0.4,3,5.1,1998.01
Srimangal,1999,1,29.2,9.8,0,81,0.2,0.8,8.1,1999.01
Srimangal,2000,1,28.6,9.7,49,81,0.5,1.5,7,2000.01
Srimangal,2001,1,28.5,8.2,0,79,0.4,0.6,8.5,2001.01
Srimangal,2002,1,28.5,11.2,15,84,0.4,1.8,7.5,2002.01
Srimangal,2003,1,29.2,9.4,0,84,0.5,1.3,6.4,2003.01
Srimangal,2004,1,28,11.4,0,85,0.5,2.9,5.7,2004.01
Srimangal,2005,1,29.6,9.8,0,80,0.5,1.6,6.2,2005.01
Srimangal,2006,1,29,10,0,80,0.5,1.4,7,2006.01
Srimangal,2007,1,28.6,8.2,0,81,0.3,0.5,4.5,2007.01
Srimangal,2008,1,27.8,11.2,32,83,0.4,1.8,5,2008.01
Srimangal,2009,1,28.2,10.7,0,82,3.4,0.4,6.2,2009.01
Srimangal,2010,1,31,8.7,0,84,2.7,1.4,5.7,2010.01
Srimangal,2011,1,28,8.6,6,82,2.9,0.8,5.6,2011.01
Srimangal,2012,1,29,10,3,79,2.7,2.3,4.8,2012.01
Srimangal,2013,1,29,7.5,0,80,2.4,0.2,6.5,2013.01
Srimangal,1948,2,31.7,11.5,27.81538462,71,0.735185185,2.9,7.878571429,1948.02
Srimangal,1949,2,34.5,11.4,1,67,0.735185185,1.6,7.878571429,1949.02
Srimangal,1950,2,30.9,11.6,62,81,0.735185185,2.7,7.878571429,1950.02
Srimangal,1951,2,32.8,9.7,0,79,0.735185185,1.2,7.878571429,1951.02
Srimangal,1952,2,34.1,11.7,0,78,0.735185185,2,7.878571429,1952.02
Srimangal,1953,2,32.8,11.1,9,84,0.735185185,1.7,7.878571429,1953.02
Srimangal,1954,2,31.7,13,73,83,0.735185185,1.9,7.878571429,1954.02
Srimangal,1955,2,32,8.1,0,76,0.735185185,0.7,7.878571429,1955.02
Srimangal,1956,2,33.8,8.3,0,76,0.735185185,0.9,7.878571429,1956.02
Srimangal,1957,2,30.6,10.7,82,84,0.735185185,2.4,7.878571429,1957.02
Srimangal,1958,2,30.3,11.2,129,81,0.735185185,3,7.878571429,1958.02
Srimangal,1959,2,29.8,9.8,52,77,0.735185185,1.7,7.878571429,1959.02
Srimangal,1960,2,33.7,10.7,0,71,0,1.5,7.878571429,1960.02
Srimangal,1961,2,30.4,10.2,0,72,0.6,2.6,7.878571429,1961.02
Srimangal,1962,2,31.5,11.1,60,75,0.4,1.6,7.878571429,1962.02
Srimangal,1963,2,33.4,10.9,5,69,0.2,0.3,7.878571429,1963.02
Srimangal,1964,2,33.9,11.9,84,79,0.2,1.6,7.878571429,1964.02
Srimangal,1965,2,30.6,10.8,82,82,0,1.1,7.878571429,1965.02
Srimangal,1966,2,33.3,11.7,0,75,0.1,0.6,7.878571429,1966.02
Srimangal,1967,2,32.4,12.5,0,75,0.4,0.8,7.878571429,1967.02
Srimangal,1968,2,30.2,9.5,0,77,0,2,7.878571429,1968.02
Srimangal,1969,2,34.4,10.2,0,76,0,0.9,7.878571429,1969.02
Srimangal,1970,2,31.1,10.8,6,83,0.6,1.4,7.878571429,1970.02
Srimangal,1971,2,31.6,8.9,0,75,0.1,1.3,7.878571429,1971.02
Srimangal,1972,2,31.1,9.7,42,80,0.4,1.6,7.878571429,1972.02
Srimangal,1973,2,32.2,12.1,108,80,0.8,2.6,7.878571429,1973.02
Srimangal,1974,2,37.2,9.4,9,75,0,0,7.878571429,1974.02
Srimangal,1975,2,28.9,11.4,19,75,0.4,1.5,7.878571429,1975.02
Srimangal,1976,2,29.4,11.5,19,75,0.4,1.5,7.878571429,1976.02
Srimangal,1977,2,31.1,11.2,51,84,0.4,1.2,7.878571429,1977.02
Srimangal,1978,2,28.8,6.5,19,75,0.4,1.5,7.878571429,1978.02
Srimangal,1979,2,31.7,15.6,7,81,0.4,0,7.878571429,1979.02
Srimangal,1980,2,29.4,12.2,4,75,0.4,0.3,7.878571429,1980.02
Srimangal,1981,2,28.9,11.9,19,75,0.4,1.5,7.878571429,1981.02
Srimangal,1982,2,30.5,13.5,72,83,0.4,0,7.878571429,1982.02
Srimangal,1983,2,31.5,12.8,22,75,0.4,0.5,7.878571429,1983.02
Srimangal,1984,2,33,11.6,12,65,0.4,0,7.878571429,1984.02
Srimangal,1985,2,31,11.9,46,75,0.4,0,7.878571429,1985.02
Srimangal,1986,2,30.3,11.5,2,58,0.6,1.2,8,1986.02
Srimangal,1987,2,32.8,12.5,2,62,0.7,1.3,8.5,1987.02
Srimangal,1988,2,30.8,13.1,40,65,0.9,2,8.4,1988.02
Srimangal,1989,2,31,12.6,18,73,0.9,1.6,8.3,1989.02
Srimangal,1990,2,30.5,13.6,20,77,0.4,2.7,7.1,1990.02
Srimangal,1991,2,33,14,37,78,0.4,1.5,8.2,1991.02
Srimangal,1992,2,26.8,12.4,40,77,0.3,2.1,6.8,1992.02
Srimangal,1993,2,30.5,13.4,77,75,0.6,1.9,7.4,1993.02
Srimangal,1994,2,30.4,11.2,39,69,0.3,1.5,8.1,1994.02
Srimangal,1995,2,29.6,12.1,32,69,0.1,1.9,6.6,1995.02
Srimangal,1996,2,31.4,11.9,38,73,0.7,1.4,9.4,1996.02
Srimangal,1997,2,31.2,11.3,19,75,0.9,2.2,7.2,1997.02
Srimangal,1998,2,31.1,12.7,1,73,0.8,2.4,7.5,1998.02
Srimangal,1999,2,33.4,12.5,0,73,0.5,0.9,8.9,1999.02
Srimangal,2000,2,29,12.1,31,75,0.6,3.1,6.8,2000.02
Srimangal,2001,2,32.2,12.2,131,76,0.6,1.9,8.4,2001.02
Srimangal,2002,2,34.5,11.8,0,74,0.7,0.9,9.8,2002.02
Srimangal,2003,2,31.8,12.4,4,75,0.6,1.8,8.8,2003.02
Srimangal,2004,2,32,11.4,0,73,0.7,1,8.4,2004.02
Srimangal,2005,2,31,14.4,71,72,0.9,1.6,8.3,2005.02
Srimangal,2006,2,34.8,15.9,3,73,1,1.6,7.8,2006.02
Srimangal,2007,2,30,13.3,68,78,0.5,2,6.4,2007.02
Srimangal,2008,2,31.2,11.1,24,76,0.6,1.5,6.7,2008.02
Srimangal,2009,2,33.2,12.4,1,71,3.9,0.7,8.5,2009.02
Srimangal,2010,2,32.2,10.7,0,69,3.5,2,7.5,2010.02
Srimangal,2011,2,32,12.4,7,74,3,1.1,7.7,2011.02
Srimangal,2012,2,33,10.2,0,65,3.8,0.7,7.6,2012.02
Srimangal,2013,2,33,12.1,9,72,3,1.6,7.5,2013.02
Srimangal,1948,3,35.6,16.8,77.8,67,1.07037037,3,7.525,1948.03
Srimangal,1949,3,36.7,16.8,58,63,1.07037037,1.9,7.525,1949.03
Srimangal,1950,3,34.5,15.9,16,79,1.07037037,3.5,7.525,1950.03
Srimangal,1951,3,36.1,16.9,45,74,1.07037037,4,7.525,1951.03
Srimangal,1952,3,35.3,15.2,91,74,1.07037037,3.5,7.525,1952.03
Srimangal,1953,3,35.3,19.5,114,80,1.07037037,4.1,7.525,1953.03
Srimangal,1954,3,36.3,14.9,95,72,1.07037037,1.6,7.525,1954.03
Srimangal,1955,3,35.9,16.4,126,70,1.07037037,2.5,7.525,1955.03
Srimangal,1956,3,34.8,16.9,193,73,1.07037037,3.2,7.525,1956.03
Srimangal,1957,3,35.6,14,3,73,1.07037037,2.1,7.525,1957.03
Srimangal,1958,3,37.4,14.6,14,69,1.07037037,1.7,7.525,1958.03
Srimangal,1959,3,36.8,15.3,185,71,1.07037037,2.2,7.525,1959.03
Srimangal,1960,3,37.7,14.7,0,69,0.2,2.2,7.525,1960.03
Srimangal,1961,3,33.9,19.8,0,77,1.1,3.2,7.525,1961.03
Srimangal,1962,3,36.7,15.2,2,61,0.2,0.3,7.525,1962.03
Srimangal,1963,3,36.1,15.3,89,67,0.4,1.4,7.525,1963.03
Srimangal,1964,3,35.9,18.5,84,73,0.5,2.4,7.525,1964.03
Srimangal,1965,3,34.4,14.5,70,70,0.1,1.6,7.525,1965.03
Srimangal,1966,3,36,16.9,83,69,0.8,2.6,7.525,1966.03
Srimangal,1967,3,32.7,16.7,376,72,0.9,3.8,7.525,1967.03
Srimangal,1968,3,35.8,16.3,0,64,0.5,2.9,7.525,1968.03
Srimangal,1969,3,35.5,17,80,69,0.1,3,7.525,1969.03
Srimangal,1970,3,36.1,17.2,97,64,1.5,3,7.525,1970.03
Srimangal,1971,3,36.1,14.9,29,69,0.2,1.1,7.525,1971.03
Srimangal,1972,3,35.5,15.8,90,68,1.1,2.3,7.525,1972.03
Srimangal,1973,3,36.6,15.4,16,71,0.4,1.7,7.525,1973.03
Srimangal,1974,3,35.5,16.5,39,69,0.9,2.5,7.525,1974.03
Srimangal,1975,3,36.1,14.9,0,69,0.4,1.3,7.525,1975.03
Srimangal,1976,3,33,16.8,68,69,0.8,2.2,7.525,1976.03
Srimangal,1977,3,35.5,18.9,0,77,0.8,1.1,7.525,1977.03
Srimangal,1978,3,35.6,14.8,33,69,0.8,1.2,7.525,1978.03
Srimangal,1979,3,35.6,19.9,24,72,0.8,0,7.525,1979.03
Srimangal,1980,3,33.3,17.4,53,69,0.8,0.9,7.525,1980.03
Srimangal,1981,3,33,17.2,68,69,0.8,2.2,7.525,1981.03
Srimangal,1982,3,36,14.8,31,81,0.8,0,7.525,1982.03
Srimangal,1983,3,34,17.9,364,69,0.8,1,7.525,1983.03
Srimangal,1984,3,37,18.3,0,58,0.8,0,7.525,1984.03
Srimangal,1985,3,36,21.3,91,69,0.7,0,7.525,1985.03
Srimangal,1986,3,38.3,17.3,20,51,1,1.7,7.7,1986.03
Srimangal,1987,3,34.6,17.5,65,64,1,3.4,7.3,1987.03
Srimangal,1988,3,33.9,18,208,66,1.2,3.3,7.7,1988.03
Srimangal,1989,3,35.5,16.5,29,68,1,2,8.2,1989.03
Srimangal,1990,3,35.3,15.8,285,74,0.7,4,6.1,1990.03
Srimangal,1991,3,36.5,18.6,8,71,0.7,2.2,8,1991.03
Srimangal,1992,3,35.6,20.5,33,71,1,1.9,7.5,1992.03
Srimangal,1993,3,34.7,15.7,50,70,0.4,1.4,7.7,1993.03
Srimangal,1994,3,33.6,18.6,244,71,0.6,2.9,7,1994.03
Srimangal,1995,3,37.8,15.3,47,62,0.3,1.3,7.8,1995.03
Srimangal,1996,3,35.2,19.3,135,73,1.7,3.4,8.7,1996.03
Srimangal,1997,3,34.5,18,57,72,1.9,2.7,7.9,1997.03
Srimangal,1998,3,33.8,15.2,103,72,0.8,3,7.9,1998.03
Srimangal,1999,3,36.7,17.6,26,64,1.3,1.7,8.4,1999.03
Srimangal,2000,3,33,17.6,228,78,0.7,3.1,7.5,2000.03
Srimangal,2001,3,36.3,16.1,100,73,0.6,1.9,7.6,2001.03
Srimangal,2002,3,35.7,16.2,147,71,0.7,2.3,8.2,2002.03
Srimangal,2003,3,34.2,16.1,65,71,0.9,3.1,7.8,2003.03
Srimangal,2004,3,35.3,19.4,10,69,1.4,2.4,7.8,2004.03
Srimangal,2005,3,35.3,19.3,162,76,1.3,3.6,6.6,2005.03
Srimangal,2006,3,37.7,17.6,1,64,0.8,1.6,7.4,2006.03
Srimangal,2007,3,34.7,15.1,69,71,0.8,1.2,7.7,2007.03
Srimangal,2008,3,34.4,18.7,39,76,0.9,3,6.3,2008.03
Srimangal,2009,3,38,16.9,47,67,3.4,2.5,6.9,2009.03
Srimangal,2010,3,37.7,19.4,48,64,4.5,2.8,7,2010.03
Srimangal,2011,3,33.6,17.6,56,70,3.4,2.6,6.5,2011.03
Srimangal,2012,3,36.9,18.3,17,66,4.4,1.7,7.5,2012.03
Srimangal,2013,3,35.5,17.4,31,67,3.2,1.8,8,2013.03
Srimangal,1948,4,35.1,20.9,206.8153846,74,1.187037037,4.1,7.571428571,1948.04
Srimangal,1949,4,33.9,20.9,360,78,1.187037037,5.3,7.571428571,1949.04
Srimangal,1950,4,37.6,20.1,214,78,1.187037037,3.6,7.571428571,1950.04
Srimangal,1951,4,36.8,19.9,227,79,1.187037037,5.2,7.571428571,1951.04
Srimangal,1952,4,43.3,20.6,111,77,1.187037037,4.5,7.571428571,1952.04
Srimangal,1953,4,36.2,21.1,262,75,1.187037037,4,7.571428571,1953.04
Srimangal,1954,4,36.2,22.5,280,79,1.187037037,4.5,7.571428571,1954.04
Srimangal,1955,4,35.6,19.4,210,72,1.187037037,2.6,7.571428571,1955.04
Srimangal,1956,4,37.6,20.8,217,76,1.187037037,3.1,7.571428571,1956.04
Srimangal,1957,4,37.7,20.6,202,69,1.187037037,3.2,7.571428571,1957.04
Srimangal,1958,4,37.3,21.4,154,72,1.187037037,3.5,7.571428571,1958.04
Srimangal,1959,4,37.5,20.4,123,70,1.187037037,3.6,7.571428571,1959.04
Srimangal,1960,4,41.9,21.4,0,59,0.8,3.4,7.571428571,1960.04
Srimangal,1961,4,37.3,22.1,0,75,0.6,3.7,7.571428571,1961.04
Srimangal,1962,4,37.3,21,115,72,0.5,2.3,7.571428571,1962.04
Srimangal,1963,4,36.7,19.9,288,71,1.3,3.7,7.571428571,1963.04
Srimangal,1964,4,34.2,20.9,432,78,1,4.7,7.571428571,1964.04
Srimangal,1965,4,36.4,21.7,59,73,0.2,3.3,7.571428571,1965.04
Srimangal,1966,4,37.2,21.5,171,66,1.1,3.8,7.571428571,1966.04
Srimangal,1967,4,36.1,19.2,217,65,1,3.2,7.571428571,1967.04
Srimangal,1968,4,35.5,20.2,30,68,0.4,4.2,7.571428571,1968.04
Srimangal,1969,4,36.6,20.4,395,68,0.4,4,7.571428571,1969.04
Srimangal,1970,4,36.1,21.2,79,68,1.4,3.7,7.571428571,1970.04
Srimangal,1971,4,33.7,20.9,194,73,0.9,3.4,7.571428571,1971.04
Srimangal,1972,4,35.5,20.5,234,74,1.9,4.3,7.571428571,1972.04
Srimangal,1973,4,37.4,22.7,318,74,1.3,3.9,7.571428571,1973.04
Srimangal,1974,4,35.5,21.4,346,73,1.1,3.5,7.571428571,1974.04
Srimangal,1975,4,37.4,21.9,0,73,1.3,2.7,7.571428571,1975.04
Srimangal,1976,4,34.4,21.8,93,73,0.4,1.1,7.571428571,1976.04
Srimangal,1977,4,33.5,19.9,695,85,0.9,3.5,7.571428571,1977.04
Srimangal,1978,4,33.9,14.7,194,73,0.9,3.4,7.571428571,1978.04
Srimangal,1979,4,37.2,21.3,135,78,0.9,0,7.571428571,1979.04
Srimangal,1980,4,34.2,21.1,133,73,0.9,1,7.571428571,1980.04
Srimangal,1981,4,33.9,21,194,73,0.9,3.4,7.571428571,1981.04
Srimangal,1982,4,36.5,20.4,375,85,0.9,0.3,7.571428571,1982.04
Srimangal,1983,4,36,21.2,403,73,0.9,1,7.571428571,1983.04
Srimangal,1984,4,38.5,22.4,82,58,0.9,0,7.571428571,1984.04
Srimangal,1985,4,33.9,21.1,194,73,0.9,3.4,7.571428571,1985.04
Srimangal,1986,4,36.1,20.5,525,69,1.2,4.9,7.6,1986.04
Srimangal,1987,4,36.1,21.7,319,71,1.1,4.9,6.9,1987.04
Srimangal,1988,4,36.3,21.8,152,70,1.4,4.5,7.4,1988.04
Srimangal,1989,4,38.6,22.5,99,69,2,3.5,8.4,1989.04
Srimangal,1990,4,33.8,20.1,356,77,1.1,5,5.8,1990.04
Srimangal,1991,4,36.4,21.4,202,79,1.2,3.8,6.5,1991.04
Srimangal,1992,4,37.4,22.3,117,72,0.8,3.3,7.7,1992.04
Srimangal,1993,4,37.2,19.9,143,74,0.5,3.4,7.4,1993.04
Srimangal,1994,4,35.7,20.6,79,74,0.3,3.1,7.6,1994.04
Srimangal,1995,4,37,21.5,56,70,0.3,2.8,8.4,1995.04
Srimangal,1996,4,36.5,21.8,109,76,0.5,3.4,8.3,1996.04
Srimangal,1997,4,34.4,18.7,74,76,0.9,4,7.3,1997.04
Srimangal,1998,4,35,20.7,196,79,0.6,3.7,7.4,1998.04
Srimangal,1999,4,38.6,23.9,9,69,1.2,3,8,1999.04
Srimangal,2000,4,35.2,21.5,318,77,1.5,4.4,7.4,2000.04
Srimangal,2001,4,36.4,20.9,157,76,0.8,3.4,8.5,2001.04
Srimangal,2002,4,35,20.6,383,79,1,4.1,7.7,2002.04
Srimangal,2003,4,35,21.2,215,77,1.1,3.7,8.9,2003.04
Srimangal,2004,4,33.5,21,657,79,1.4,4.9,6,2004.04
Srimangal,2005,4,35.3,21.2,155,76,1.1,3.3,8.6,2005.04
Srimangal,2006,4,35.6,21.3,195,74,1.1,3.3,7.9,2006.04
Srimangal,2007,4,35.2,21.3,293,78,1.2,3.8,6.9,2007.04
Srimangal,2008,4,37.8,21.3,42,71,1,2.4,9,2008.04
Srimangal,2009,4,36,22,138,76,3.1,3.4,6.9,2009.04
Srimangal,2010,4,36.7,22.8,228,75,4.5,4.6,7.5,2010.04
Srimangal,2011,4,36,20.6,96,74,2.3,3.4,8,2011.04
Srimangal,2012,4,37,20.9,290,76,3.7,4.2,6.9,2012.04
Srimangal,2013,4,37.2,21.3,104,73,3.5,3.3,7.1,2013.04
Srimangal,1948,5,35.2,22.9,391.3846154,84,0.985185185,6.1,6.178571429,1948.05
Srimangal,1949,5,33.9,22.9,321,84,0.985185185,5.4,6.178571429,1949.05
Srimangal,1950,5,36.2,22.8,172,84,0.985185185,5.1,6.178571429,1950.05
Srimangal,1951,5,35.6,22.3,427,84,0.985185185,5.2,6.178571429,1951.05
Srimangal,1952,5,35.5,22.6,249,81,0.985185185,5.4,6.178571429,1952.05
Srimangal,1953,5,35.7,22.4,587,84,0.985185185,5.8,6.178571429,1953.05
Srimangal,1954,5,36.4,23.7,368,80,0.985185185,4.8,6.178571429,1954.05
Srimangal,1955,5,36.2,23.2,340,80,0.985185185,3.8,6.178571429,1955.05
Srimangal,1956,5,34.8,23.6,538,85,0.985185185,6,6.178571429,1956.05
Srimangal,1957,5,36.4,23.4,366,79,0.985185185,5.1,6.178571429,1957.05
Srimangal,1958,5,35.9,23,405,77,0.985185185,4.8,6.178571429,1958.05
Srimangal,1959,5,37.7,21.9,335,78,0.985185185,5.1,6.178571429,1959.05
Srimangal,1960,5,40,23.9,0,70,0.7,4.3,6.178571429,1960.05
Srimangal,1961,5,36.3,23.4,0,80,0.9,3.8,6.178571429,1961.05
Srimangal,1962,5,36.7,22.4,268,78,0.7,3,6.178571429,1962.05
Srimangal,1963,5,36.7,22.4,395,79,0.9,4.2,6.178571429,1963.05
Srimangal,1964,5,34.8,22,393,79,0.6,4,6.178571429,1964.05
Srimangal,1965,5,36.7,23.6,309,77,0.6,3.7,6.178571429,1965.05
Srimangal,1966,5,36.1,23,436,75,1,4.3,6.178571429,1966.05
Srimangal,1967,5,35.2,23,206,76,0.5,5.2,6.178571429,1967.05
Srimangal,1968,5,38.6,22,459,76,0.5,5.6,6.178571429,1968.05
Srimangal,1969,5,36.3,22.9,21,70,0.2,4.4,6.178571429,1969.05
Srimangal,1970,5,37.7,24.3,79,72,0.8,4.8,6.178571429,1970.05
Srimangal,1971,5,33.2,22.9,362,79,0.8,4.3,6.178571429,1971.05
Srimangal,1972,5,36.1,23,269,78,2,4.8,6.178571429,1972.05
Srimangal,1973,5,35.5,22.4,574,85,0.4,4.3,6.178571429,1973.05
Srimangal,1974,5,35.2,22.3,493,79,0.9,3.9,6.178571429,1974.05
Srimangal,1975,5,36.1,23.4,305,79,0.9,4,6.178571429,1975.05
Srimangal,1976,5,33.3,22.9,362,79,0.8,4.3,6.178571429,1976.05
Srimangal,1977,5,33.8,21.4,510,85,0.8,2.9,6.178571429,1977.05
Srimangal,1978,5,36.7,22.4,651,79,0.8,3.9,6.178571429,1978.05
Srimangal,1979,5,37.4,24.1,279,79,0.8,0.7,6.178571429,1979.05
Srimangal,1980,5,33.4,22.9,631,79,0.8,2.2,6.178571429,1980.05
Srimangal,1981,5,33.3,22.7,362,79,0.8,4.3,6.178571429,1981.05
Srimangal,1982,5,37.5,23.1,225,82,0.8,0.1,6.178571429,1982.05
Srimangal,1983,5,36,21.9,605,79,0.8,2,6.178571429,1983.05
Srimangal,1984,5,36,22.9,734,80,0.8,0,6.178571429,1984.05
Srimangal,1985,5,33.3,22.9,362,79,0.8,4.3,6.178571429,1985.05
Srimangal,1986,5,35.6,22.5,196,71,0.6,3.3,6.1,1986.05
Srimangal,1987,5,36.2,22.7,169,72,0.6,4,8.5,1987.05
Srimangal,1988,5,33.9,22.9,628,81,1.4,6.1,4.7,1988.05
Srimangal,1989,5,36.4,24.3,244,78,1,4.7,7.6,1989.05
Srimangal,1990,5,36.8,23.5,492,80,0.3,4.6,6.8,1990.05
Srimangal,1991,5,33.4,21.6,831,86,1.3,6.6,2.1,1991.05
Srimangal,1992,5,36.4,22,354,80,0.4,4.2,6.9,1992.05
Srimangal,1993,5,35.4,21.8,363,84,0.6,4.7,5,1993.05
Srimangal,1994,5,37,23.9,233,79,0.3,4.4,6.9,1994.05
Srimangal,1995,5,37.4,24.5,233,70,0.4,3.6,7.2,1995.05
Srimangal,1996,5,35.7,23.2,218,81,0.8,4.8,7,1996.05
Srimangal,1997,5,35.5,22.5,333,80,1,4.8,7.1,1997.05
Srimangal,1998,5,36,23.4,229,81,0.6,4.8,5.8,1998.05
Srimangal,1999,5,38.5,23.3,433,81,1.2,5.7,5.2,1999.05
Srimangal,2000,5,36.5,22.6,803,85,0.7,5.8,5.2,2000.05
Srimangal,2001,5,35.5,22.7,492,84,0.5,4.9,5.7,2001.05
Srimangal,2002,5,36,21.9,569,84,1,5.6,5.9,2002.05
Srimangal,2003,5,35.5,22.8,367,80,1,4.9,6.5,2003.05
Srimangal,2004,5,36.4,24,447,78,0.7,4.6,6.8,2004.05
Srimangal,2005,5,35.2,21.4,615,82,1.3,4.6,6.7,2005.05
Srimangal,2006,5,36.8,23.5,364,80,0.8,4.4,6.5,2006.05
Srimangal,2007,5,36,23.9,214,80,1.1,4.8,7.2,2007.05
Srimangal,2008,5,36,23.1,296,78,0.7,4.5,6.5,2008.05
Srimangal,2009,5,35.4,23.1,713,80,3,4.7,6.7,2009.05
Srimangal,2010,5,35.5,23.6,560,81,2.9,5.6,6,2010.05
Srimangal,2011,5,35.1,22.8,595,82,2.4,5.4,5.5,2011.05
Srimangal,2012,5,36,23.3,268,79,3,4.2,6.7,2012.05
Srimangal,2013,5,34.6,22.6,783,83,3.2,6.3,4.2,2013.05
Srimangal,1948,6,35.2,24.5,466.8153846,88,0.914814815,6.3,4.346428571,1948.06
